測位方式,測位開始待ち時間,TrackingTimer,Interval,アシストデータ削除時間,アシストデータ削除有無,ログ出力有無
TRACKING,10,30,20,3,false,true
測位開始時間,測位終了時間,測位成否,緯度,経度,TTFF,Accuracy,LocationTime(epoch),LocationTime(UTC)
09:40:27.732,09:40:35.176,true,35.22399298,139.67292865,7.444,10.0,922322436000,1999-03-25T09:40:36+0900
09:40:27.732,09:40:36.150,true,35.22398873,139.67293199,8.418,8.0,922322437000,1999-03-25T09:40:37+0900
09:40:27.732,09:40:37.154,true,35.22398362,139.67293844,9.422,7.0,922322438000,1999-03-25T09:40:38+0900
09:40:27.732,09:40:38.176,true,35.22398024,139.67294273,10.444,7.0,922322439000,1999-03-25T09:40:39+0900
09:40:27.732,09:40:39.158,true,35.22397659,139.67294507,11.426,7.0,922322440000,1999-03-25T09:40:40+0900
09:40:27.732,09:40:40.177,true,35.2239744,139.67294571,12.445,7.0,922322441000,1999-03-25T09:40:41+0900
09:40:27.732,09:40:41.153,true,35.22397314,139.67294669,13.421,7.0,922322442000,1999-03-25T09:40:42+0900
09:40:27.732,09:40:42.155,true,35.22397172,139.6729474,14.423,7.0,922322443000,1999-03-25T09:40:43+0900
09:40:27.732,09:40:43.151,true,35.22397133,139.67294732,15.419,7.0,922322444000,1999-03-25T09:40:44+0900
09:40:27.732,09:40:44.168,true,35.22397112,139.67294723,16.436,7.0,922322445000,1999-03-25T09:40:45+0900
09:40:27.732,09:40:45.173,true,35.22397104,139.67294729,17.441,6.0,922322446000,1999-03-25T09:40:46+0900
09:40:27.732,09:40:46.147,true,35.2239709,139.67294728,18.415,6.0,922322447000,1999-03-25T09:40:47+0900
09:40:27.732,09:40:47.158,true,35.22397083,139.67294728,19.426,6.0,922322448000,1999-03-25T09:40:48+0900
09:40:27.732,09:40:48.154,true,35.22397079,139.67294725,20.422,6.0,922322449000,1999-03-25T09:40:49+0900
09:40:27.732,09:40:49.154,true,35.22397072,139.67294722,21.422,5.0,922322450000,1999-03-25T09:40:50+0900
09:40:27.732,09:40:50.152,true,35.22397068,139.67294719,22.42,5.0,922322451000,1999-03-25T09:40:51+0900
09:40:27.732,09:40:51.154,true,35.22397064,139.67294722,23.422,5.0,922322452000,1999-03-25T09:40:52+0900
09:40:27.732,09:40:52.156,true,35.22397059,139.67294723,24.424,5.0,922322453000,1999-03-25T09:40:53+0900
09:40:27.732,09:40:53.156,true,35.22397055,139.67294715,25.424,5.0,922322454000,1999-03-25T09:40:54+0900
09:40:27.732,09:40:54.157,true,35.2239705,139.67294715,26.425,5.0,922322455000,1999-03-25T09:40:55+0900
09:40:27.732,09:40:55.165,true,35.22397044,139.67294707,27.433,5.0,922322456000,1999-03-25T09:40:56+0900
09:40:27.732,09:40:56.150,true,35.22397038,139.67294706,28.418,5.0,922322457000,1999-03-25T09:40:57+0900
09:40:27.732,09:40:57.160,true,35.22397036,139.672947,29.428,5.0,922322458000,1999-03-25T09:40:58+0900
09:40:27.732,09:40:57.745,false,0.0,0.0,30.013,0.0,-1,-1
09:41:17.758,09:41:21.182,true,35.22396688,139.6729406,3.424,15.0,922322482000,1999-03-25T09:41:22+0900
09:41:17.758,09:41:22.152,true,35.22396496,139.6729384,4.394,13.0,922322483000,1999-03-25T09:41:23+0900
09:41:17.758,09:41:23.155,true,35.22396163,139.67293653,5.397,10.0,922322484000,1999-03-25T09:41:24+0900
09:41:17.758,09:41:24.157,true,35.22395898,139.67293363,6.399,9.0,922322485000,1999-03-25T09:41:25+0900
09:41:17.758,09:41:25.179,true,35.22395761,139.67293395,7.421,8.0,922322486000,1999-03-25T09:41:26+0900
09:41:17.758,09:41:26.158,true,35.22395362,139.67293203,8.4,7.0,922322487000,1999-03-25T09:41:27+0900
09:41:17.758,09:41:27.146,true,35.22395122,139.67293233,9.388,6.0,922322488000,1999-03-25T09:41:28+0900
09:41:17.758,09:41:28.155,true,35.2239505,139.67292936,10.397,6.0,922322489000,1999-03-25T09:41:29+0900
09:41:17.758,09:41:29.156,true,35.22394908,139.67292653,11.398,5.0,922322490000,1999-03-25T09:41:30+0900
09:41:17.758,09:41:30.179,true,35.22394907,139.67292559,12.421,5.0,922322491000,1999-03-25T09:41:31+0900
09:41:17.758,09:41:31.136,true,35.22394885,139.67292509,13.378,5.0,922322492000,1999-03-25T09:41:32+0900
09:41:17.758,09:41:32.171,true,35.22394864,139.67292464,14.413,5.0,922322493000,1999-03-25T09:41:33+0900
09:41:17.758,09:41:33.173,true,35.22394855,139.6729244,15.415,5.0,922322494000,1999-03-25T09:41:34+0900
09:41:17.758,09:41:34.167,true,35.22394852,139.67292434,16.409,5.0,922322495000,1999-03-25T09:41:35+0900
09:41:17.758,09:41:35.151,true,35.22394849,139.67292425,17.393,4.0,922322496000,1999-03-25T09:41:36+0900
09:41:17.758,09:41:36.183,true,35.2239485,139.67292417,18.425,4.0,922322497000,1999-03-25T09:41:37+0900
09:41:17.758,09:41:37.167,true,35.22394852,139.67292411,19.409,4.0,922322498000,1999-03-25T09:41:38+0900
09:41:17.758,09:41:38.154,true,35.22394852,139.67292409,20.396,4.0,922322499000,1999-03-25T09:41:39+0900
09:41:17.758,09:41:39.156,true,35.2239485,139.67292398,21.398,3.0,922322500000,1999-03-25T09:41:40+0900
09:41:17.758,09:41:40.157,true,35.22394846,139.67292386,22.399,4.0,922322501000,1999-03-25T09:41:41+0900
09:41:17.758,09:41:41.154,true,35.22394844,139.67292381,23.396,4.0,922322502000,1999-03-25T09:41:42+0900
09:41:17.758,09:41:42.157,true,35.22394841,139.67292376,24.399,4.0,922322503000,1999-03-25T09:41:43+0900
09:41:17.758,09:41:43.156,true,35.2239484,139.67292369,25.398,3.0,922322504000,1999-03-25T09:41:44+0900
09:41:17.758,09:41:44.151,true,35.22394837,139.67292365,26.393,3.0,922322505000,1999-03-25T09:41:45+0900
09:41:17.758,09:41:45.155,true,35.22394834,139.67292358,27.397,4.0,922322506000,1999-03-25T09:41:46+0900
09:41:17.758,09:41:46.177,true,35.22394834,139.67292357,28.419,4.0,922322507000,1999-03-25T09:41:47+0900
09:41:17.758,09:41:47.154,true,35.22394833,139.6729236,29.396,4.0,922322508000,1999-03-25T09:41:48+0900
09:41:17.758,09:41:47.785,false,0.0,0.0,30.027,0.0,-1,-1
09:42:07.798,09:42:11.189,true,35.22394834,139.67291913,3.391,11.0,922322532000,1999-03-25T09:42:12+0900
09:42:07.798,09:42:12.157,true,35.22394902,139.67291608,4.359,9.0,922322533000,1999-03-25T09:42:13+0900
09:42:07.798,09:42:13.130,true,35.22394995,139.67291349,5.332,7.0,922322534000,1999-03-25T09:42:14+0900
09:42:07.798,09:42:14.156,true,35.22395143,139.67291267,6.358,6.0,922322535000,1999-03-25T09:42:15+0900
09:42:07.798,09:42:15.170,true,35.22394952,139.6729123,7.372,6.0,922322536000,1999-03-25T09:42:16+0900
09:42:07.798,09:42:16.154,true,35.22394907,139.67291076,8.356,6.0,922322537000,1999-03-25T09:42:17+0900
09:42:07.798,09:42:17.153,true,35.22394824,139.67290948,9.355,5.0,922322538000,1999-03-25T09:42:18+0900
09:42:07.798,09:42:18.224,true,35.22394644,139.67290834,10.426,5.0,922322539000,1999-03-25T09:42:19+0900
09:42:07.798,09:42:19.155,true,35.22394564,139.67290745,11.357,5.0,922322540000,1999-03-25T09:42:20+0900
09:42:07.798,09:42:20.160,true,35.22394493,139.67290613,12.362,5.0,922322541000,1999-03-25T09:42:21+0900
09:42:07.798,09:42:21.154,true,35.22394469,139.67290592,13.356,5.0,922322542000,1999-03-25T09:42:22+0900
09:42:07.798,09:42:22.156,true,35.22394482,139.67290549,14.358,5.0,922322543000,1999-03-25T09:42:23+0900
09:42:07.798,09:42:23.162,true,35.22394483,139.67290538,15.364,5.0,922322544000,1999-03-25T09:42:24+0900
09:42:07.798,09:42:24.154,true,35.22394482,139.6729052,16.356,5.0,922322545000,1999-03-25T09:42:25+0900
09:42:07.798,09:42:25.159,true,35.22394485,139.67290511,17.361,5.0,922322546000,1999-03-25T09:42:26+0900
